iter	Logloss
199	0.1797144623
200	0.1796957815
201	0.1796777049
202	0.1796486135
203	0.1796179881
204	0.1795951752
205	0.1795566233
206	0.1795331604
207	0.179506483
208	0.1794814636
209	0.1794580892
210	0.179428712
211	0.1793960724
212	0.1793665161
213	0.1793336904
214	0.1793115967
215	0.1792947296
216	0.1792613434
217	0.1792307363
218	0.1792035563
219	0.1791839742
220	0.1791655558
221	0.1791500722
222	0.1791208018
223	0.1790938599
224	0.1790764994
225	0.17905566
226	0.1790349325
227	0.1790199788
228	0.1789954112
229	0.1789789551
230	0.1789523499
231	0.1789323201
232	0.1789137746
233	0.1788856517
234	0.1788595388
235	0.178843926
236	0.1788190948
237	0.1787997152
238	0.1787759745
239	0.1787615224
240	0.1787435903
241	0.1787281026
242	0.1787047089
243	0.1786861806
244	0.1786692769
245	0.1786521342
246	0.1786421499
247	0.1786204498
248	0.1785958557
249	0.1785768982
250	0.178562382
251	0.1785413371
252	0.1785247559
253	0.1785050883
254	0.1784890391
255	0.178473819
256	0.1784589122
257	0.178439621
258	0.1784227844
259	0.1784071818
260	0.1783943593
261	0.1783842316
262	0.1783717936
263	0.1783587952
264	0.1783375631
265	0.178321347
266	0.1783150604
267	0.1782979635
268	0.1782784658
269	0.1782642232
270	0.1782540721
271	0.1782384104
272	0.1782282501
273	0.178214031
274	0.1781930898
275	0.1781840892
276	0.1781722646
277	0.1781511871
278	0.1781343211
279	0.1781217763
280	0.178102182
281	0.1780879089
282	0.1780781596
283	0.1780681376
284	0.1780526733
285	0.1780357615
286	0.1780282196
287	0.1780070872
288	0.1779947245
289	0.1779941121
290	0.177976177
291	0.1779540812
292	0.1779386058
293	0.1779229065
294	0.1779103851
295	0.1779008077
296	0.1778877096
297	0.1778800364
298	0.1778703379
299	0.1778604858
300	0.1778491536
301	0.1778409607
302	0.1778265269
303	0.1778129201
304	0.1778040365
305	0.1777893158
306	0.1777763733
307	0.1777656372
308	0.1777495656
309	0.177740981
310	0.1777329468
311	0.1777196849
312	0.1777085948
313	0.177699351
314	0.1776879333
315	0.1776813039
316	0.1776649455
317	0.1776589874
318	0.1776535095
319	0.1776443868
320	0.1776298757
321	0.1776207509
322	0.1776163747
323	0.1776067678
324	0.1775937246
325	0.1775806051
326	0.1775735209
327	0.1775662008
328	0.1775530294
329	0.177547524
330	0.1775382975
331	0.1775250132
332	0.1775163167
333	0.1775082133
334	0.1775000326
335	0.177491096
336	0.1774832713
337	0.1774751251
338	0.177467219
339	0.1774581309
340	0.1774486979
341	0.1774419383
342	0.1774310069
343	0.177421228
344	0.1774159983
345	0.1774057912
346	0.1773954865
347	0.1773833781
348	0.1773714864
349	0.1773636017
350	0.1773526642
351	0.1773463338
352	0.1773359599
353	0.1773250387
354	0.1773153982
355	0.1773061707
356	0.1772965261
357	0.1772861165
358	0.1772746073
359	0.1772736267
360	0.1772637726
361	0.1772580495
362	0.177252301
363	0.1772475098
364	0.1772456909
365	0.1772328959
366	0.1772266734
367	0.1772193227
368	0.1772170258
369	0.1772042257
370	0.1772037384
371	0.1771981801
372	0.1771871297
373	0.1771767161
374	0.1771717621
375	0.177160674
376	0.177152356
377	0.1771430898
378	0.1771359965
379	0.1771185384
380	0.1771123444
381	0.1771033559
382	0.1770979991
383	0.1770916636
384	0.1770844615
385	0.1770792033
386	0.1770719869
387	0.1770666555
388	0.1770588562
389	0.1770525828
390	0.1770448893
391	0.1770378265
392	0.177032604
393	0.1770223694
394	0.1770141123
395	0.1770063944
396	0.176997877
397	0.1769908722
398	0.1769841492
399	0.1769778483
400	0.1769714569
401	0.1769642487
402	0.176956606
403	0.1769515656
404	0.1769458862
405	0.1769363871
406	0.1769322652
407	0.1769246043
408	0.1769183553
409	0.1769084778
410	0.1769049571
411	0.1768957336
412	0.1768882131
413	0.1768773936
414	0.1768718099
415	0.1768602041
416	0.1768487417
417	0.176843277
418	0.1768370809
419	0.176826063
420	0.1768195903
421	0.1768107788
422	0.1768032023
423	0.1767965383
424	0.176786556
425	0.1767806936
426	0.1767693532
427	0.1767649851
428	0.1767612183
429	0.1767588277
430	0.176750297
431	0.1767475199
432	0.1767355265
433	0.1767297841
434	0.1767191691
435	0.1767130259
436	0.1767015147
437	0.1766934804
438	0.1766903463
439	0.1766841288
440	0.1766795013
441	0.1766748179
442	0.1766702779
443	0.1766675364
444	0.1766598796
445	0.1766506602
446	0.1766413493
447	0.1766348256
448	0.1766283936
449	0.1766190847
450	0.1766149007
451	0.1766086314
452	0.176602417
453	0.1765980092
454	0.1765854543
455	0.176581251
456	0.1765772868
457	0.1765619486
458	0.176553358
459	0.176548056
460	0.1765455505
461	0.1765408376
462	0.1765352173
463	0.176530368
464	0.1765237935
465	0.1765169067
466	0.1765148122
467	0.1765116547
468	0.1765087138
469	0.176500828
470	0.1764972463
471	0.1764868795
472	0.1764805471
473	0.176478419
474	0.1764753153
475	0.1764663523
476	0.1764563385
477	0.1764480062
478	0.1764404419
479	0.1764322367
480	0.1764308879
481	0.1764264893
482	0.176423116
483	0.1764153188
484	0.1764120005
485	0.1764090973
486	0.1764071757
487	0.1764004415
488	0.1763959839
489	0.1763928446
490	0.1763872508
491	0.1763841644
492	0.1763789632
493	0.1763730804
494	0.1763672729
495	0.1763616943
496	0.1763540446
497	0.1763513896
498	0.1763480062
499	0.1763453847
500	0.1763387665
501	0.1763346944
502	0.1763278381
503	0.1763229187
504	0.1763140249
505	0.1763086141
506	0.1763060272
507	0.1762996297
508	0.1762900859
509	0.1762789968
510	0.1762787771
511	0.176272938
512	0.17626639
513	0.1762578156
514	0.1762538747
515	0.1762501058
516	0.1762442383
517	0.1762395711
518	0.1762278992
519	0.1762239604
520	0.1762154795
521	0.1762088491
522	0.1762008413
523	0.1761934448
524	0.1761903514
525	0.1761822083
526	0.1761773499
527	0.17616775
528	0.1761640503
529	0.1761597219
530	0.1761572937
531	0.1761510895
532	0.176147226
533	0.1761345367
534	0.1761323588
535	0.1761289846
536	0.1761239624
537	0.1761137777
538	0.1761131073
539	0.1761118042
540	0.1761042735
541	0.1760946879
542	0.176085495
543	0.1760830434
544	0.176077182
545	0.1760718882
546	0.1760671916
547	0.1760601868
548	0.1760530599
549	0.1760468933
550	0.1760415344
551	0.1760363668
552	0.1760309794
553	0.176028068
554	0.1760188538
555	0.176014978
556	0.1760117879
557	0.1760040771
558	0.1760008189
559	0.1759975698
560	0.1759930817
561	0.1759895121
562	0.1759845978
563	0.1759814514
564	0.1759739553
565	0.1759615916
566	0.1759562734
567	0.175949708
568	0.1759423218
569	0.1759394602
570	0.1759333771
571	0.175928893
572	0.1759259654
573	0.1759244456
574	0.175919809
575	0.1759141856
576	0.1759109741
577	0.1759062866
578	0.1758990662
579	0.1758905904
580	0.1758845011
581	0.1758823486
582	0.1758730652
583	0.1758686137
584	0.1758641703
585	0.1758570068
586	0.1758548411
587	0.1758518473
588	0.175838736
589	0.1758359985
590	0.1758291951
591	0.1758278432
592	0.1758251648
593	0.175820752
594	0.1758164775
595	0.175811381
596	0.175805309
597	0.1757997101
598	0.1757932556
599	0.1757884359
600	0.1757821279
601	0.1757778768
602	0.175777415
603	0.1757714559
604	0.1757690623
605	0.1757611318
606	0.1757538198
607	0.1757512217
608	0.1757492483
609	0.175747053
610	0.1757427012
611	0.1757395833
612	0.1757330058
613	0.1757295176
614	0.1757281087
615	0.1757246521
616	0.1757210317
617	0.1757130198
618	0.1757100464
619	0.1757036041
620	0.1757000214
621	0.1756963257
622	0.1756919942
623	0.1756850026
624	0.1756825429
625	0.1756779317
626	0.1756692383
627	0.1756636851
628	0.1756604238
629	0.1756565338
630	0.175649412
631	0.1756453613
632	0.175637086
633	0.1756336812
634	0.1756284648
635	0.1756237966
636	0.1756180776
637	0.1756122691
638	0.1756085032
639	0.1756053131
640	0.1755985942
641	0.1755933451
642	0.1755871175
643	0.1755810944
644	0.1755768565
645	0.1755739156
646	0.175569161
647	0.1755666117
648	0.1755648855
649	0.1755611206
650	0.1755581614
651	0.1755518494
652	0.1755441874
653	0.1755371714
654	0.1755328644
655	0.1755304576
656	0.1755222687
657	0.175515859
658	0.1755099711
659	0.1755047923
660	0.1754988719
661	0.1754951426
662	0.1754910451
663	0.175485496
664	0.1754824626
665	0.1754785004
666	0.1754734375
667	0.1754711324
668	0.1754658529
669	0.1754601705
670	0.1754510539
671	0.1754440155
672	0.1754383891
673	0.1754354706
674	0.17543084
675	0.1754272664
676	0.1754246379
677	0.1754220194
678	0.1754186361
679	0.1754140676
680	0.1754084829
681	0.1754022797
682	0.1754019582
683	0.1753993551
684	0.1753940755
685	0.1753888601
686	0.1753777415
687	0.1753737722
688	0.1753679962
689	0.175365565
690	0.1753599162
691	0.1753579468
692	0.1753503723
693	0.1753476573
694	0.175344813
695	0.1753380188
696	0.1753348368
697	0.1753308573
698	0.1753251302
699	0.1753200511
700	0.175317042
701	0.1753105245
702	0.1753097239
703	0.1753036723
704	0.1753001506
705	0.1752979431
706	0.1752926636
707	0.1752881012
708	0.175282607
709	0.1752746755
710	0.1752707418
711	0.1752690653
712	0.1752635549
713	0.1752564545
714	0.1752539469
715	0.1752500559
716	0.1752461314
717	0.1752426076
718	0.1752382843
719	0.1752343709
720	0.1752291128
721	0.1752270426
722	0.1752207113
723	0.1752191813
724	0.1752161814
725	0.1752115458
726	0.175209612
727	0.1752029429
728	0.1751973765
729	0.1751891134
730	0.1751822001
731	0.1751776174
732	0.1751685659
733	0.1751637533
734	0.1751602763
735	0.1751577769
736	0.1751544454
737	0.1751472941
738	0.1751431
739	0.1751349131
740	0.175132487
741	0.1751291433
742	0.1751242798
743	0.1751218903
744	0.1751165009
745	0.1751161692
746	0.1751103149
747	0.1751068776
748	0.1751028025
749	0.1751007985
750	0.1750984609
751	0.175093394
752	0.1750889211
753	0.1750821218
754	0.1750815084
755	0.1750737783
756	0.1750664103
757	0.1750593801
758	0.1750529266
759	0.1750452789
760	0.1750417857
761	0.1750367574
762	0.175033371
763	0.1750263662
764	0.1750207743
765	0.1750187205
766	0.1750154897
767	0.1750078115
768	0.1750040588
769	0.1749994476
770	0.1749972829
771	0.1749942607
772	0.1749905426
773	0.1749837423
774	0.174975177
775	0.1749706868
776	0.1749683563
777	0.1749619019
778	0.1749569356
779	0.1749523163
780	0.1749495402
781	0.1749402171
782	0.1749370717
783	0.1749311452
784	0.1749279612
785	0.1749258036
786	0.1749196879
787	0.1749188639
788	0.1749154948
789	0.1749106201
790	0.1749060384
791	0.174903892
792	0.1748960683
793	0.1748873474
794	0.1748864288
795	0.1748810384
796	0.174874884
797	0.1748734426
798	0.1748667287
799	0.1748662791
800	0.1748591654
801	0.1748567607
802	0.1748528982
803	0.1748506185
804	0.1748486053
805	0.1748418294
806	0.174838562
